pair_id,domain,defense_name,attack_tier,initial_score,final_score,score_drop,threshold,fidelity_score,fidelity_threshold,is_evasive,passes_fidelity,is_fper,queries_consumed,source_text,initial_suspect_text,final_paraphrase_text,num_trajectory_steps
NEWS_003,news,D2_SimCSE,Tier1_Static,0.8772,0.8772,0.0,0.75,0.7524,0.75,False,True,False,2,"The trade ministry approved a multi-billion dollar subsidy package to construct domestic semiconductor fabrication plants, aiming to insulate critical automotive and defense industries from global supply chain disruptions. (SemEval-2022 Wire Dispatch #003).",Government officials authorized billions in financial incentives for local semiconductor manufacturing facilities to protect automotive and defense sectors against foreign supply chain shocks. (Cross-Lingual News Feed #003).,Government officials authorized billions in financial incentives for local semiconductor manufacturing facilities to protect automotive and defense sectors against foreign supply chain shocks. (Cross-Lingual News Feed #003).,1
NEWS_003,news,D2_SimCSE,Tier2_Saliency,0.8772,0.8772,0.0,0.75,0.7524,0.75,False,True,False,50,"The trade ministry approved a multi-billion dollar subsidy package to construct domestic semiconductor fabrication plants, aiming to insulate critical automotive and defense industries from global supply chain disruptions. (SemEval-2022 Wire Dispatch #003).",Government officials authorized billions in financial incentives for local semiconductor manufacturing facilities to protect automotive and defense sectors against foreign supply chain shocks. (Cross-Lingual News Feed #003).,Government officials authorized billions in financial incentives for local semiconductor manufacturing facilities to protect automotive and defense sectors against foreign supply chain shocks. (Cross-Lingual News Feed #003).,8
NEWS_003,news,D2_SimCSE,Corpus_Adversarial,0.8772,0.88,-0.0028,0.75,0.7594,0.75,False,True,False,2,"The trade ministry approved a multi-billion dollar subsidy package to construct domestic semiconductor fabrication plants, aiming to insulate critical automotive and defense industries from global supply chain disruptions. (SemEval-2022 Wire Dispatch #003).",Government officials authorized billions in financial incentives for local semiconductor manufacturing facilities to protect automotive and defense sectors against foreign supply chain shocks. (Cross-Lingual News Feed #003).,International news bulletin #003: Government officials authorized billions in financial incentives for local semiconductor manufacturing facilities to protect automotive and defense sectors against foreign supply chain shocks. (Cross-Lingual News Feed #003).,1
NEWS_003,news,D3_BMX_Hybrid,Tier1_Static,0.3946,0.3946,0.0,0.75,0.7524,0.75,True,True,True,1,"The trade ministry approved a multi-billion dollar subsidy package to construct domestic semiconductor fabrication plants, aiming to insulate critical automotive and defense industries from global supply chain disruptions. (SemEval-2022 Wire Dispatch #003).",Government officials authorized billions in financial incentives for local semiconductor manufacturing facilities to protect automotive and defense sectors against foreign supply chain shocks. (Cross-Lingual News Feed #003).,Government officials authorized billions in financial incentives for local semiconductor manufacturing facilities to protect automotive and defense sectors against foreign supply chain shocks. (Cross-Lingual News Feed #003).,0
NEWS_003,news,D3_BMX_Hybrid,Tier2_Saliency,0.3946,0.3946,0.0,0.75,0.7524,0.75,True,True,True,1,"The trade ministry approved a multi-billion dollar subsidy package to construct domestic semiconductor fabrication plants, aiming to insulate critical automotive and defense industries from global supply chain disruptions. (SemEval-2022 Wire Dispatch #003).",Government officials authorized billions in financial incentives for local semiconductor manufacturing facilities to protect automotive and defense sectors against foreign supply chain shocks. (Cross-Lingual News Feed #003).,Government officials authorized billions in financial incentives for local semiconductor manufacturing facilities to protect automotive and defense sectors against foreign supply chain shocks. (Cross-Lingual News Feed #003).,0
NEWS_003,news,D3_BMX_Hybrid,Corpus_Adversarial,0.3946,0.3944,0.0002,0.75,0.7594,0.75,True,True,True,2,"The trade ministry approved a multi-billion dollar subsidy package to construct domestic semiconductor fabrication plants, aiming to insulate critical automotive and defense industries from global supply chain disruptions. (SemEval-2022 Wire Dispatch #003).",Government officials authorized billions in financial incentives for local semiconductor manufacturing facilities to protect automotive and defense sectors against foreign supply chain shocks. (Cross-Lingual News Feed #003).,International news bulletin #003: Government officials authorized billions in financial incentives for local semiconductor manufacturing facilities to protect automotive and defense sectors against foreign supply chain shocks. (Cross-Lingual News Feed #003).,1
NEWS_003,news,D4_ColBERT_MultiVector,Tier1_Static,0.5636,0.5636,0.0,0.75,0.7524,0.75,True,True,True,1,"The trade ministry approved a multi-billion dollar subsidy package to construct domestic semiconductor fabrication plants, aiming to insulate critical automotive and defense industries from global supply chain disruptions. (SemEval-2022 Wire Dispatch #003).",Government officials authorized billions in financial incentives for local semiconductor manufacturing facilities to protect automotive and defense sectors against foreign supply chain shocks. (Cross-Lingual News Feed #003).,Government officials authorized billions in financial incentives for local semiconductor manufacturing facilities to protect automotive and defense sectors against foreign supply chain shocks. (Cross-Lingual News Feed #003).,0
NEWS_003,news,D4_ColBERT_MultiVector,Tier2_Saliency,0.5636,0.5636,0.0,0.75,0.7524,0.75,True,True,True,1,"The trade ministry approved a multi-billion dollar subsidy package to construct domestic semiconductor fabrication plants, aiming to insulate critical automotive and defense industries from global supply chain disruptions. (SemEval-2022 Wire Dispatch #003).",Government officials authorized billions in financial incentives for local semiconductor manufacturing facilities to protect automotive and defense sectors against foreign supply chain shocks. (Cross-Lingual News Feed #003).,Government officials authorized billions in financial incentives for local semiconductor manufacturing facilities to protect automotive and defense sectors against foreign supply chain shocks. (Cross-Lingual News Feed #003).,0
NEWS_003,news,D4_ColBERT_MultiVector,Corpus_Adversarial,0.5636,0.5777,-0.0141,0.75,0.7594,0.75,True,True,True,2,"The trade ministry approved a multi-billion dollar subsidy package to construct domestic semiconductor fabrication plants, aiming to insulate critical automotive and defense industries from global supply chain disruptions. (SemEval-2022 Wire Dispatch #003).",Government officials authorized billions in financial incentives for local semiconductor manufacturing facilities to protect automotive and defense sectors against foreign supply chain shocks. (Cross-Lingual News Feed #003).,International news bulletin #003: Government officials authorized billions in financial incentives for local semiconductor manufacturing facilities to protect automotive and defense sectors against foreign supply chain shocks. (Cross-Lingual News Feed #003).,1
NEWS_003,news,D5_Longformer,Tier1_Static,0.6638,0.6638,0.0,0.75,0.7524,0.75,True,True,True,1,"The trade ministry approved a multi-billion dollar subsidy package to construct domestic semiconductor fabrication plants, aiming to insulate critical automotive and defense industries from global supply chain disruptions. (SemEval-2022 Wire Dispatch #003).",Government officials authorized billions in financial incentives for local semiconductor manufacturing facilities to protect automotive and defense sectors against foreign supply chain shocks. (Cross-Lingual News Feed #003).,Government officials authorized billions in financial incentives for local semiconductor manufacturing facilities to protect automotive and defense sectors against foreign supply chain shocks. (Cross-Lingual News Feed #003).,0
NEWS_003,news,D5_Longformer,Tier2_Saliency,0.6638,0.6638,0.0,0.75,0.7524,0.75,True,True,True,1,"The trade ministry approved a multi-billion dollar subsidy package to construct domestic semiconductor fabrication plants, aiming to insulate critical automotive and defense industries from global supply chain disruptions. (SemEval-2022 Wire Dispatch #003).",Government officials authorized billions in financial incentives for local semiconductor manufacturing facilities to protect automotive and defense sectors against foreign supply chain shocks. (Cross-Lingual News Feed #003).,Government officials authorized billions in financial incentives for local semiconductor manufacturing facilities to protect automotive and defense sectors against foreign supply chain shocks. (Cross-Lingual News Feed #003).,0
NEWS_003,news,D5_Longformer,Corpus_Adversarial,0.6638,0.6722,-0.0084,0.75,0.7594,0.75,True,True,True,2,"The trade ministry approved a multi-billion dollar subsidy package to construct domestic semiconductor fabrication plants, aiming to insulate critical automotive and defense industries from global supply chain disruptions. (SemEval-2022 Wire Dispatch #003).",Government officials authorized billions in financial incentives for local semiconductor manufacturing facilities to protect automotive and defense sectors against foreign supply chain shocks. (Cross-Lingual News Feed #003).,International news bulletin #003: Government officials authorized billions in financial incentives for local semiconductor manufacturing facilities to protect automotive and defense sectors against foreign supply chain shocks. (Cross-Lingual News Feed #003).,1
NEWS_004,news,D1_SBERT,Tier1_Static,0.7207,0.7207,0.0,0.75,0.8572,0.75,True,True,True,1,Municipal regulators announced ambitious environmental guidelines requiring all public transit buses and commercial taxi fleets to transition to zero-emission battery electric drivetrains by the end of the decade. (SemEval-2022 Wire Dispatch #004).,City authorities enacted regulations mandating that commercial taxis and municipal bus networks adopt zero-emission electric vehicles before 2030. (Cross-Lingual News Feed #004).,City authorities enacted regulations mandating that commercial taxis and municipal bus networks adopt zero-emission electric vehicles before 2030. (Cross-Lingual News Feed #004).,0
NEWS_004,news,D1_SBERT,Tier2_Saliency,0.7207,0.7207,0.0,0.75,0.8572,0.75,True,True,True,1,Municipal regulators announced ambitious environmental guidelines requiring all public transit buses and commercial taxi fleets to transition to zero-emission battery electric drivetrains by the end of the decade. (SemEval-2022 Wire Dispatch #004).,City authorities enacted regulations mandating that commercial taxis and municipal bus networks adopt zero-emission electric vehicles before 2030. (Cross-Lingual News Feed #004).,City authorities enacted regulations mandating that commercial taxis and municipal bus networks adopt zero-emission electric vehicles before 2030. (Cross-Lingual News Feed #004).,0
NEWS_004,news,D1_SBERT,Corpus_Adversarial,0.7207,0.7235,-0.0029,0.75,0.8787,0.75,True,True,True,2,Municipal regulators announced ambitious environmental guidelines requiring all public transit buses and commercial taxi fleets to transition to zero-emission battery electric drivetrains by the end of the decade. (SemEval-2022 Wire Dispatch #004).,City authorities enacted regulations mandating that commercial taxis and municipal bus networks adopt zero-emission electric vehicles before 2030. (Cross-Lingual News Feed #004).,International news bulletin #004: City authorities enacted regulations mandating that commercial taxis and municipal bus networks adopt zero-emission electric vehicles before 2030. (Cross-Lingual News Feed #004).,1
NEWS_004,news,D2_SimCSE,Tier1_Static,0.926,0.926,0.0,0.75,0.8572,0.75,False,True,False,2,Municipal regulators announced ambitious environmental guidelines requiring all public transit buses and commercial taxi fleets to transition to zero-emission battery electric drivetrains by the end of the decade. (SemEval-2022 Wire Dispatch #004).,City authorities enacted regulations mandating that commercial taxis and municipal bus networks adopt zero-emission electric vehicles before 2030. (Cross-Lingual News Feed #004).,City authorities enacted regulations mandating that commercial taxis and municipal bus networks adopt zero-emission electric vehicles before 2030. (Cross-Lingual News Feed #004).,1
NEWS_004,news,D2_SimCSE,Tier2_Saliency,0.926,0.926,0.0,0.75,0.8572,0.75,False,True,False,50,Municipal regulators announced ambitious environmental guidelines requiring all public transit buses and commercial taxi fleets to transition to zero-emission battery electric drivetrains by the end of the decade. (SemEval-2022 Wire Dispatch #004).,City authorities enacted regulations mandating that commercial taxis and municipal bus networks adopt zero-emission electric vehicles before 2030. (Cross-Lingual News Feed #004).,City authorities enacted regulations mandating that commercial taxis and municipal bus networks adopt zero-emission electric vehicles before 2030. (Cross-Lingual News Feed #004).,8
NEWS_004,news,D2_SimCSE,Corpus_Adversarial,0.926,0.8889,0.0371,0.75,0.8787,0.75,False,True,False,2,Municipal regulators announced ambitious environmental guidelines requiring all public transit buses and commercial taxi fleets to transition to zero-emission battery electric drivetrains by the end of the decade. (SemEval-2022 Wire Dispatch #004).,City authorities enacted regulations mandating that commercial taxis and municipal bus networks adopt zero-emission electric vehicles before 2030. (Cross-Lingual News Feed #004).,International news bulletin #004: City authorities enacted regulations mandating that commercial taxis and municipal bus networks adopt zero-emission electric vehicles before 2030. (Cross-Lingual News Feed #004).,1
NEWS_004,news,D3_BMX_Hybrid,Tier1_Static,0.4194,0.4194,0.0,0.75,0.8572,0.75,True,True,True,1,Municipal regulators announced ambitious environmental guidelines requiring all public transit buses and commercial taxi fleets to transition to zero-emission battery electric drivetrains by the end of the decade. (SemEval-2022 Wire Dispatch #004).,City authorities enacted regulations mandating that commercial taxis and municipal bus networks adopt zero-emission electric vehicles before 2030. (Cross-Lingual News Feed #004).,City authorities enacted regulations mandating that commercial taxis and municipal bus networks adopt zero-emission electric vehicles before 2030. (Cross-Lingual News Feed #004).,0
NEWS_004,news,D3_BMX_Hybrid,Tier2_Saliency,0.4194,0.4194,0.0,0.75,0.8572,0.75,True,True,True,1,Municipal regulators announced ambitious environmental guidelines requiring all public transit buses and commercial taxi fleets to transition to zero-emission battery electric drivetrains by the end of the decade. (SemEval-2022 Wire Dispatch #004).,City authorities enacted regulations mandating that commercial taxis and municipal bus networks adopt zero-emission electric vehicles before 2030. (Cross-Lingual News Feed #004).,City authorities enacted regulations mandating that commercial taxis and municipal bus networks adopt zero-emission electric vehicles before 2030. (Cross-Lingual News Feed #004).,0
NEWS_004,news,D3_BMX_Hybrid,Corpus_Adversarial,0.4194,0.4164,0.0031,0.75,0.8787,0.75,True,True,True,2,Municipal regulators announced ambitious environmental guidelines requiring all public transit buses and commercial taxi fleets to transition to zero-emission battery electric drivetrains by the end of the decade. (SemEval-2022 Wire Dispatch #004).,City authorities enacted regulations mandating that commercial taxis and municipal bus networks adopt zero-emission electric vehicles before 2030. (Cross-Lingual News Feed #004).,International news bulletin #004: City authorities enacted regulations mandating that commercial taxis and municipal bus networks adopt zero-emission electric vehicles before 2030. (Cross-Lingual News Feed #004).,1
NEWS_004,news,D4_ColBERT_MultiVector,Tier1_Static,0.6007,0.6007,0.0,0.75,0.8572,0.75,True,True,True,1,Municipal regulators announced ambitious environmental guidelines requiring all public transit buses and commercial taxi fleets to transition to zero-emission battery electric drivetrains by the end of the decade. (SemEval-2022 Wire Dispatch #004).,City authorities enacted regulations mandating that commercial taxis and municipal bus networks adopt zero-emission electric vehicles before 2030. (Cross-Lingual News Feed #004).,City authorities enacted regulations mandating that commercial taxis and municipal bus networks adopt zero-emission electric vehicles before 2030. (Cross-Lingual News Feed #004).,0
NEWS_004,news,D4_ColBERT_MultiVector,Tier2_Saliency,0.6007,0.6007,0.0,0.75,0.8572,0.75,True,True,True,1,Municipal regulators announced ambitious environmental guidelines requiring all public transit buses and commercial taxi fleets to transition to zero-emission battery electric drivetrains by the end of the decade. (SemEval-2022 Wire Dispatch #004).,City authorities enacted regulations mandating that commercial taxis and municipal bus networks adopt zero-emission electric vehicles before 2030. (Cross-Lingual News Feed #004).,City authorities enacted regulations mandating that commercial taxis and municipal bus networks adopt zero-emission electric vehicles before 2030. (Cross-Lingual News Feed #004).,0
NEWS_004,news,D4_ColBERT_MultiVector,Corpus_Adversarial,0.6007,0.6109,-0.0102,0.75,0.8787,0.75,True,True,True,2,Municipal regulators announced ambitious environmental guidelines requiring all public transit buses and commercial taxi fleets to transition to zero-emission battery electric drivetrains by the end of the decade. (SemEval-2022 Wire Dispatch #004).,City authorities enacted regulations mandating that commercial taxis and municipal bus networks adopt zero-emission electric vehicles before 2030. (Cross-Lingual News Feed #004).,International news bulletin #004: City authorities enacted regulations mandating that commercial taxis and municipal bus networks adopt zero-emission electric vehicles before 2030. (Cross-Lingual News Feed #004).,1
NEWS_004,news,D5_Longformer,Tier1_Static,0.7207,0.7207,0.0,0.75,0.8572,0.75,True,True,True,1,Municipal regulators announced ambitious environmental guidelines requiring all public transit buses and commercial taxi fleets to transition to zero-emission battery electric drivetrains by the end of the decade. (SemEval-2022 Wire Dispatch #004).,City authorities enacted regulations mandating that commercial taxis and municipal bus networks adopt zero-emission electric vehicles before 2030. (Cross-Lingual News Feed #004).,City authorities enacted regulations mandating that commercial taxis and municipal bus networks adopt zero-emission electric vehicles before 2030. (Cross-Lingual News Feed #004).,0
NEWS_004,news,D5_Longformer,Tier2_Saliency,0.7207,0.7207,0.0,0.75,0.8572,0.75,True,True,True,1,Municipal regulators announced ambitious environmental guidelines requiring all public transit buses and commercial taxi fleets to transition to zero-emission battery electric drivetrains by the end of the decade. (SemEval-2022 Wire Dispatch #004).,City authorities enacted regulations mandating that commercial taxis and municipal bus networks adopt zero-emission electric vehicles before 2030. (Cross-Lingual News Feed #004).,City authorities enacted regulations mandating that commercial taxis and municipal bus networks adopt zero-emission electric vehicles before 2030. (Cross-Lingual News Feed #004).,0
NEWS_004,news,D5_Longformer,Corpus_Adversarial,0.7207,0.7235,-0.0029,0.75,0.8787,0.75,True,True,True,2,Municipal regulators announced ambitious environmental guidelines requiring all public transit buses and commercial taxi fleets to transition to zero-emission battery electric drivetrains by the end of the decade. (SemEval-2022 Wire Dispatch #004).,City authorities enacted regulations mandating that commercial taxis and municipal bus networks adopt zero-emission electric vehicles before 2030. (Cross-Lingual News Feed #004).,International news bulletin #004: City authorities enacted regulations mandating that commercial taxis and municipal bus networks adopt zero-emission electric vehicles before 2030. (Cross-Lingual News Feed #004).,1
PAD_001,padben,D1_SBERT,Tier1_Static,0.6574,0.6574,0.0,0.75,0.9169,0.75,True,True,True,1,The financial regulator imposed strict penalties on the banking institution for systemic compliance failures. (PADBen benchmark instance #001).,The monetary watchdog enforced severe sanctions on the banking firm for widespread regulatory non-compliance. (Adversarial obfuscation tier #001).,The monetary watchdog enforced severe sanctions on the banking firm for widespread regulatory non-compliance. (Adversarial obfuscation tier #001).,0
PAD_001,padben,D1_SBERT,Tier2_Saliency,0.6574,0.6574,0.0,0.75,0.9169,0.75,True,True,True,1,The financial regulator imposed strict penalties on the banking institution for systemic compliance failures. (PADBen benchmark instance #001).,The monetary watchdog enforced severe sanctions on the banking firm for widespread regulatory non-compliance. (Adversarial obfuscation tier #001).,The monetary watchdog enforced severe sanctions on the banking firm for widespread regulatory non-compliance. (Adversarial obfuscation tier #001).,0
PAD_001,padben,D1_SBERT,Corpus_Adversarial,0.6574,0.5405,0.1169,0.75,0.9273,0.75,True,True,True,2,The financial regulator imposed strict penalties on the banking institution for systemic compliance failures. (PADBen benchmark instance #001).,The monetary watchdog enforced severe sanctions on the banking firm for widespread regulatory non-compliance. (Adversarial obfuscation tier #001).,Syntactically sanitized text #001: The monetary watchdog enforced severe sanctions on the banking firm for widespread regulatory non-compliance. (Adversarial obfuscation tier #001).,1
PAD_001,padben,D2_SimCSE,Tier1_Static,0.9034,0.9034,0.0,0.75,0.9169,0.75,False,True,False,2,The financial regulator imposed strict penalties on the banking institution for systemic compliance failures. (PADBen benchmark instance #001).,The monetary watchdog enforced severe sanctions on the banking firm for widespread regulatory non-compliance. (Adversarial obfuscation tier #001).,The monetary watchdog enforced severe sanctions on the banking firm for widespread regulatory non-compliance. (Adversarial obfuscation tier #001).,1
PAD_001,padben,D2_SimCSE,Tier2_Saliency,0.9034,0.9034,0.0,0.75,0.9169,0.75,False,True,False,50,The financial regulator imposed strict penalties on the banking institution for systemic compliance failures. (PADBen benchmark instance #001).,The monetary watchdog enforced severe sanctions on the banking firm for widespread regulatory non-compliance. (Adversarial obfuscation tier #001).,The monetary watchdog enforced severe sanctions on the banking firm for widespread regulatory non-compliance. (Adversarial obfuscation tier #001).,8
PAD_001,padben,D2_SimCSE,Corpus_Adversarial,0.9034,0.8718,0.0317,0.75,0.9273,0.75,False,True,False,2,The financial regulator imposed strict penalties on the banking institution for systemic compliance failures. (PADBen benchmark instance #001).,The monetary watchdog enforced severe sanctions on the banking firm for widespread regulatory non-compliance. (Adversarial obfuscation tier #001).,Syntactically sanitized text #001: The monetary watchdog enforced severe sanctions on the banking firm for widespread regulatory non-compliance. (Adversarial obfuscation tier #001).,1
PAD_001,padben,D3_BMX_Hybrid,Tier1_Static,0.422,0.422,0.0,0.75,0.9169,0.75,True,True,True,1,The financial regulator imposed strict penalties on the banking institution for systemic compliance failures. (PADBen benchmark instance #001).,The monetary watchdog enforced severe sanctions on the banking firm for widespread regulatory non-compliance. (Adversarial obfuscation tier #001).,The monetary watchdog enforced severe sanctions on the banking firm for widespread regulatory non-compliance. (Adversarial obfuscation tier #001).,0
PAD_001,padben,D3_BMX_Hybrid,Tier2_Saliency,0.422,0.422,0.0,0.75,0.9169,0.75,True,True,True,1,The financial regulator imposed strict penalties on the banking institution for systemic compliance failures. (PADBen benchmark instance #001).,The monetary watchdog enforced severe sanctions on the banking firm for widespread regulatory non-compliance. (Adversarial obfuscation tier #001).,The monetary watchdog enforced severe sanctions on the banking firm for widespread regulatory non-compliance. (Adversarial obfuscation tier #001).,0
PAD_001,padben,D3_BMX_Hybrid,Corpus_Adversarial,0.422,0.3519,0.07,0.75,0.9273,0.75,True,True,True,2,The financial regulator imposed strict penalties on the banking institution for systemic compliance failures. (PADBen benchmark instance #001).,The monetary watchdog enforced severe sanctions on the banking firm for widespread regulatory non-compliance. (Adversarial obfuscation tier #001).,Syntactically sanitized text #001: The monetary watchdog enforced severe sanctions on the banking firm for widespread regulatory non-compliance. (Adversarial obfuscation tier #001).,1
PAD_001,padben,D4_ColBERT_MultiVector,Tier1_Static,0.5958,0.5958,0.0,0.75,0.9169,0.75,True,True,True,1,The financial regulator imposed strict penalties on the banking institution for systemic compliance failures. (PADBen benchmark instance #001).,The monetary watchdog enforced severe sanctions on the banking firm for widespread regulatory non-compliance. (Adversarial obfuscation tier #001).,The monetary watchdog enforced severe sanctions on the banking firm for widespread regulatory non-compliance. (Adversarial obfuscation tier #001).,0
PAD_001,padben,D4_ColBERT_MultiVector,Tier2_Saliency,0.5958,0.5958,0.0,0.75,0.9169,0.75,True,True,True,1,The financial regulator imposed strict penalties on the banking institution for systemic compliance failures. (PADBen benchmark instance #001).,The monetary watchdog enforced severe sanctions on the banking firm for widespread regulatory non-compliance. (Adversarial obfuscation tier #001).,The monetary watchdog enforced severe sanctions on the banking firm for widespread regulatory non-compliance. (Adversarial obfuscation tier #001).,0
PAD_001,padben,D4_ColBERT_MultiVector,Corpus_Adversarial,0.5958,0.5576,0.0382,0.75,0.9273,0.75,True,True,True,2,The financial regulator imposed strict penalties on the banking institution for systemic compliance failures. (PADBen benchmark instance #001).,The monetary watchdog enforced severe sanctions on the banking firm for widespread regulatory non-compliance. (Adversarial obfuscation tier #001).,Syntactically sanitized text #001: The monetary watchdog enforced severe sanctions on the banking firm for widespread regulatory non-compliance. (Adversarial obfuscation tier #001).,1
PAD_001,padben,D5_Longformer,Tier1_Static,0.6574,0.6574,0.0,0.75,0.9169,0.75,True,True,True,1,The financial regulator imposed strict penalties on the banking institution for systemic compliance failures. (PADBen benchmark instance #001).,The monetary watchdog enforced severe sanctions on the banking firm for widespread regulatory non-compliance. (Adversarial obfuscation tier #001).,The monetary watchdog enforced severe sanctions on the banking firm for widespread regulatory non-compliance. (Adversarial obfuscation tier #001).,0
PAD_001,padben,D5_Longformer,Tier2_Saliency,0.6574,0.6574,0.0,0.75,0.9169,0.75,True,True,True,1,The financial regulator imposed strict penalties on the banking institution for systemic compliance failures. (PADBen benchmark instance #001).,The monetary watchdog enforced severe sanctions on the banking firm for widespread regulatory non-compliance. (Adversarial obfuscation tier #001).,The monetary watchdog enforced severe sanctions on the banking firm for widespread regulatory non-compliance. (Adversarial obfuscation tier #001).,0
PAD_001,padben,D5_Longformer,Corpus_Adversarial,0.6574,0.5405,0.1169,0.75,0.9273,0.75,True,True,True,2,The financial regulator imposed strict penalties on the banking institution for systemic compliance failures. (PADBen benchmark instance #001).,The monetary watchdog enforced severe sanctions on the banking firm for widespread regulatory non-compliance. (Adversarial obfuscation tier #001).,Syntactically sanitized text #001: The monetary watchdog enforced severe sanctions on the banking firm for widespread regulatory non-compliance. (Adversarial obfuscation tier #001).,1
PAD_002,padben,D1_SBERT,Tier1_Static,0.8051,0.8051,0.0,0.75,0.7839,0.75,False,True,False,2,The cybersecurity response team contained the data breach within four hours of initial detection. (PADBen benchmark instance #002).,"Within four hours of its discovery, the data breach was effectively contained by the cybersecurity response team. (Adversarial obfuscation tier #002).","Within four hours of its discovery, the data breach was effectively contained by the cybersecurity response team. (Adversarial obfuscation tier #002).",1
PAD_002,padben,D1_SBERT,Tier2_Saliency,0.8051,0.8051,0.0,0.75,0.7839,0.75,False,True,False,50,The cybersecurity response team contained the data breach within four hours of initial detection. (PADBen benchmark instance #002).,"Within four hours of its discovery, the data breach was effectively contained by the cybersecurity response team. (Adversarial obfuscation tier #002).","Within four hours of its discovery, the data breach was effectively contained by the cybersecurity response team. (Adversarial obfuscation tier #002).",7
PAD_002,padben,D1_SBERT,Corpus_Adversarial,0.8051,0.7142,0.0909,0.75,0.8902,0.75,True,True,True,2,The cybersecurity response team contained the data breach within four hours of initial detection. (PADBen benchmark instance #002).,"Within four hours of its discovery, the data breach was effectively contained by the cybersecurity response team. (Adversarial obfuscation tier #002).","Syntactically sanitized text #002: Within four hours of its discovery, the data breach was effectively contained by the cybersecurity response team. (Adversarial obfuscation tier #002).",1
PAD_002,padben,D2_SimCSE,Tier1_Static,0.9608,0.9608,0.0,0.75,0.7839,0.75,False,True,False,2,The cybersecurity response team contained the data breach within four hours of initial detection. (PADBen benchmark instance #002).,"Within four hours of its discovery, the data breach was effectively contained by the cybersecurity response team. (Adversarial obfuscation tier #002).","Within four hours of its discovery, the data breach was effectively contained by the cybersecurity response team. (Adversarial obfuscation tier #002).",1
PAD_002,padben,D2_SimCSE,Tier2_Saliency,0.9608,0.9608,0.0,0.75,0.7839,0.75,False,True,False,50,The cybersecurity response team contained the data breach within four hours of initial detection. (PADBen benchmark instance #002).,"Within four hours of its discovery, the data breach was effectively contained by the cybersecurity response team. (Adversarial obfuscation tier #002).","Within four hours of its discovery, the data breach was effectively contained by the cybersecurity response team. (Adversarial obfuscation tier #002).",7
PAD_002,padben,D2_SimCSE,Corpus_Adversarial,0.9608,0.9308,0.03,0.75,0.8902,0.75,False,True,False,2,The cybersecurity response team contained the data breach within four hours of initial detection. (PADBen benchmark instance #002).,"Within four hours of its discovery, the data breach was effectively contained by the cybersecurity response team. (Adversarial obfuscation tier #002).","Syntactically sanitized text #002: Within four hours of its discovery, the data breach was effectively contained by the cybersecurity response team. (Adversarial obfuscation tier #002).",1
PAD_002,padben,D3_BMX_Hybrid,Tier1_Static,0.6219,0.6219,0.0,0.75,0.7839,0.75,True,True,True,1,The cybersecurity response team contained the data breach within four hours of initial detection. (PADBen benchmark instance #002).,"Within four hours of its discovery, the data breach was effectively contained by the cybersecurity response team. (Adversarial obfuscation tier #002).","Within four hours of its discovery, the data breach was effectively contained by the cybersecurity response team. (Adversarial obfuscation tier #002).",0
PAD_002,padben,D3_BMX_Hybrid,Tier2_Saliency,0.6219,0.6219,0.0,0.75,0.7839,0.75,True,True,True,1,The cybersecurity response team contained the data breach within four hours of initial detection. (PADBen benchmark instance #002).,"Within four hours of its discovery, the data breach was effectively contained by the cybersecurity response team. (Adversarial obfuscation tier #002).","Within four hours of its discovery, the data breach was effectively contained by the cybersecurity response team. (Adversarial obfuscation tier #002).",0
PAD_002,padben,D3_BMX_Hybrid,Corpus_Adversarial,0.6219,0.5458,0.0761,0.75,0.8902,0.75,True,True,True,2,The cybersecurity response team contained the data breach within four hours of initial detection. (PADBen benchmark instance #002).,"Within four hours of its discovery, the data breach was effectively contained by the cybersecurity response team. (Adversarial obfuscation tier #002).","Syntactically sanitized text #002: Within four hours of its discovery, the data breach was effectively contained by the cybersecurity response team. (Adversarial obfuscation tier #002).",1
PAD_002,padben,D4_ColBERT_MultiVector,Tier1_Static,0.7536,0.7536,0.0,0.75,0.7839,0.75,False,True,False,2,The cybersecurity response team contained the data breach within four hours of initial detection. (PADBen benchmark instance #002).,"Within four hours of its discovery, the data breach was effectively contained by the cybersecurity response team. (Adversarial obfuscation tier #002).","Within four hours of its discovery, the data breach was effectively contained by the cybersecurity response team. (Adversarial obfuscation tier #002).",1
PAD_002,padben,D4_ColBERT_MultiVector,Tier2_Saliency,0.7536,0.7536,0.0,0.75,0.7839,0.75,False,True,False,50,The cybersecurity response team contained the data breach within four hours of initial detection. (PADBen benchmark instance #002).,"Within four hours of its discovery, the data breach was effectively contained by the cybersecurity response team. (Adversarial obfuscation tier #002).","Within four hours of its discovery, the data breach was effectively contained by the cybersecurity response team. (Adversarial obfuscation tier #002).",7
PAD_002,padben,D4_ColBERT_MultiVector,Corpus_Adversarial,0.7536,0.7289,0.0246,0.75,0.8902,0.75,True,True,True,2,The cybersecurity response team contained the data breach within four hours of initial detection. (PADBen benchmark instance #002).,"Within four hours of its discovery, the data breach was effectively contained by the cybersecurity response team. (Adversarial obfuscation tier #002).","Syntactically sanitized text #002: Within four hours of its discovery, the data breach was effectively contained by the cybersecurity response team. (Adversarial obfuscation tier #002).",1
